ref_id,asset,stock_name,strike_price,option_type,expiry,exchange,lot_size,tick_size
1190200,KOTAKBANK,KOTAKBANK26FEB405CE,40500,CE,20260224,NSE,2000,5
1190201,KOTAKBANK,KOTAKBANK26FEB405PE,40500,PE,20260224,NSE,2000,5
1190202,KOTAKBANK,KOTAKBANK26FEB407.5CE,40750,CE,20260224,NSE,2000,5
1190203,KOTAKBANK,KOTAKBANK26FEB407.5PE,40750,PE,20260224,NSE,2000,5
1188134,KOTAKBANK,KOTAKBANK26FEB408CE,40800,CE,20260224,NSE,2000,5
1188135,KOTAKBANK,KOTAKBANK26FEB408PE,40800,PE,20260224,NSE,2000,5
1190204,KOTAKBANK,KOTAKBANK26FEB410CE,41000,CE,20260224,NSE,2000,5
1190205,KOTAKBANK,KOTAKBANK26FEB410PE,41000,PE,20260224,NSE,2000,5
1188212,KOTAKBANK,KOTAKBANK26FEB412CE,41200,CE,20260224,NSE,2000,5
1188213,KOTAKBANK,KOTAKBANK26FEB412PE,41200,PE,20260224,NSE,2000,5
1190206,KOTAKBANK,KOTAKBANK26FEB412.5CE,41250,CE,20260224,NSE,2000,5
1190207,KOTAKBANK,KOTAKBANK26FEB412.5PE,41250,PE,20260224,NSE,2000,5
1190208,KOTAKBANK,KOTAKBANK26FEB415CE,41500,CE,20260224,NSE,2000,5
1190209,KOTAKBANK,KOTAKBANK26FEB415PE,41500,PE,20260224,NSE,2000,5
1188136,KOTAKBANK,KOTAKBANK26FEB416CE,41600,CE,20260224,NSE,2000,5
1188137,KOTAKBANK,KOTAKBANK26FEB416PE,41600,PE,20260224,NSE,2000,5
1190210,KOTAKBANK,KOTAKBANK26FEB417.5CE,41750,CE,20260224,NSE,2000,5
1190211,KOTAKBANK,KOTAKBANK26FEB417.5PE,41750,PE,20260224,NSE,2000,5
1188214,KOTAKBANK,KOTAKBANK26FEB420CE,42000,CE,20260224,NSE,2000,5
1188215,KOTAKBANK,KOTAKBANK26FEB420PE,42000,PE,20260224,NSE,2000,5
1190212,KOTAKBANK,KOTAKBANK26FEB422.5CE,42250,CE,20260224,NSE,2000,5
1190213,KOTAKBANK,KOTAKBANK26FEB422.5PE,42250,PE,20260224,NSE,2000,5
1188138,KOTAKBANK,KOTAKBANK26FEB424CE,42400,CE,20260224,NSE,2000,5
1188139,KOTAKBANK,KOTAKBANK26FEB424PE,42400,PE,20260224,NSE,2000,5
1190214,KOTAKBANK,KOTAKBANK26FEB425CE,42500,CE,20260224,NSE,2000,5
1190215,KOTAKBANK,KOTAKBANK26FEB425PE,42500,PE,20260224,NSE,2000,5
1190216,KOTAKBANK,KOTAKBANK26FEB427.5CE,42750,CE,20260224,NSE,2000,5
1190217,KOTAKBANK,KOTAKBANK26FEB427.5PE,42750,PE,20260224,NSE,2000,5
1188216,KOTAKBANK,KOTAKBANK26FEB428CE,42800,CE,20260224,NSE,2000,5
1188217,KOTAKBANK,KOTAKBANK26FEB428PE,42800,PE,20260224,NSE,2000,5
1190218,KOTAKBANK,KOTAKBANK26FEB430CE,43000,CE,20260224,NSE,2000,5
1190219,KOTAKBANK,KOTAKBANK26FEB430PE,43000,PE,20260224,NSE,2000,5
1188140,KOTAKBANK,KOTAKBANK26FEB432CE,43200,CE,20260224,NSE,2000,5
1188141,KOTAKBANK,KOTAKBANK26FEB432PE,43200,PE,20260224,NSE,2000,5
1190220,KOTAKBANK,KOTAKBANK26FEB432.5CE,43250,CE,20260224,NSE,2000,5
1190221,KOTAKBANK,KOTAKBANK26FEB432.5PE,43250,PE,20260224,NSE,2000,5
1190222,KOTAKBANK,KOTAKBANK26FEB435CE,43500,CE,20260224,NSE,2000,5
1190223,KOTAKBANK,KOTAKBANK26FEB435PE,43500,PE,20260224,NSE,2000,5
1188218,KOTAKBANK,KOTAKBANK26FEB436CE,43600,CE,20260224,NSE,2000,5
1188219,KOTAKBANK,KOTAKBANK26FEB436PE,43600,PE,20260224,NSE,2000,5
1190224,KOTAKBANK,KOTAKBANK26FEB437.5CE,43750,CE,20260224,NSE,2000,5
1190225,KOTAKBANK,KOTAKBANK26FEB437.5PE,43750,PE,20260224,NSE,2000,5
1188142,KOTAKBANK,KOTAKBANK26FEB440CE,44000,CE,20260224,NSE,2000,5
1188143,KOTAKBANK,KOTAKBANK26FEB440PE,44000,PE,20260224,NSE,2000,5
1190226,KOTAKBANK,KOTAKBANK26FEB442.5CE,44250,CE,20260224,NSE,2000,5
1190227,KOTAKBANK,KOTAKBANK26FEB442.5PE,44250,PE,20260224,NSE,2000,5
1188220,KOTAKBANK,KOTAKBANK26FEB444CE,44400,CE,20260224,NSE,2000,5
1190228,KOTAKBANK,KOTAKBANK26FEB445CE,44500,CE,20260224,NSE,2000,5
1190229,KOTAKBANK,KOTAKBANK26FEB445PE,44500,PE,20260224,NSE,2000,5
1190230,KOTAKBANK,KOTAKBANK26FEB447.5CE,44750,CE,20260224,NSE,2000,5
1190231,KOTAKBANK,KOTAKBANK26FEB447.5PE,44750,PE,20260224,NSE,2000,5
1188144,KOTAKBANK,KOTAKBANK26FEB448CE,44800,CE,20260224,NSE,2000,5
1188145,KOTAKBANK,KOTAKBANK26FEB448PE,44800,PE,20260224,NSE,2000,5
1190232,KOTAKBANK,KOTAKBANK26FEB450CE,45000,CE,20260224,NSE,2000,5
1190233,KOTAKBANK,KOTAKBANK26FEB450PE,45000,PE,20260224,NSE,2000,5
1091326,RELIANCE,RELIANCE26FEB1300CE,130000,CE,20260224,NSE,500,5
1091327,RELIANCE,RELIANCE26FEB1300PE,130000,PE,20260224,NSE,500,5
1165682,RELIANCE,RELIANCE26FEB1310CE,131000,CE,20260224,NSE,500,5
1165683,RELIANCE,RELIANCE26FEB1310PE,131000,PE,20260224,NSE,500,5
1091328,RELIANCE,RELIANCE26FEB1320CE,132000,CE,20260224,NSE,500,5
1091329,RELIANCE,RELIANCE26FEB1320PE,132000,PE,20260224,NSE,500,5
1165684,RELIANCE,RELIANCE26FEB1330CE,133000,CE,20260224,NSE,500,5
1165685,RELIANCE,RELIANCE26FEB1330PE,133000,PE,20260224,NSE,500,5
1091330,RELIANCE,RELIANCE26FEB1340CE,134000,CE,20260224,NSE,500,5
1091331,RELIANCE,RELIANCE26FEB1340PE,134000,PE,20260224,NSE,500,5
1165686,RELIANCE,RELIANCE26FEB1350CE,135000,CE,20260224,NSE,500,5
1165687,RELIANCE,RELIANCE26FEB1350PE,135000,PE,20260224,NSE,500,5
1091332,RELIANCE,RELIANCE26FEB1360CE,136000,CE,20260224,NSE,500,5
1091333,RELIANCE,RELIANCE26FEB1360PE,136000,PE,20260224,NSE,500,5
1165688,RELIANCE,RELIANCE26FEB1370CE,137000,CE,20260224,NSE,500,5
1165689,RELIANCE,RELIANCE26FEB1370PE,137000,PE,20260224,NSE,500,5
1091334,RELIANCE,RELIANCE26FEB1380CE,138000,CE,20260224,NSE,500,5
1091335,RELIANCE,RELIANCE26FEB1380PE,138000,PE,20260224,NSE,500,5
1165690,RELIANCE,RELIANCE26FEB1390CE,139000,CE,20260224,NSE,500,5
1165691,RELIANCE,RELIANCE26FEB1390PE,139000,PE,20260224,NSE,500,5
1091336,RELIANCE,RELIANCE26FEB1400CE,140000,CE,20260224,NSE,500,5
