ref_id,strike_price,option_type,token,stock_name,series,nubra_name,lot_size,asset,expiry,exchange,derivative_type,isin,asset_type,tick_size,underlying_prev_close,freeze_qty_limit,zanskar_id,prev_close
2009942,2090000,CE,38633,NIFTY2621020900CE,__,OPT_NIFTY_20260210_CE_2090000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,,
2009943,2090000,PE,38634,NIFTY2621020900PE,__,OPT_NIFTY_20260210_PE_2090000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,1.0,
2016029,2040000,CE,38643,NIFTY2621020400CE,__,OPT_NIFTY_20260210_CE_2040000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,2.0,
2016030,2040000,PE,38644,NIFTY2621020400PE,__,OPT_NIFTY_20260210_PE_2040000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,3.0,
2072810,1960000,CE,41159,NIFTY2621019600CE,__,OPT_NIFTY_20260210_CE_1960000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,4.0,
2072811,1960000,PE,41161,NIFTY2621019600PE,__,OPT_NIFTY_20260210_PE_1960000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,5.0,
2072812,1965000,CE,41163,NIFTY2621019650CE,__,OPT_NIFTY_20260210_CE_1965000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,6.0,
2072813,1965000,PE,41164,NIFTY2621019650PE,__,OPT_NIFTY_20260210_PE_1965000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,7.0,
2072814,1970000,CE,41167,NIFTY2621019700CE,__,OPT_NIFTY_20260210_CE_1970000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,8.0,
2072815,1970000,PE,41168,NIFTY2621019700PE,__,OPT_NIFTY_20260210_PE_1970000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,9.0,
2072816,1975000,CE,41171,NIFTY2621019750CE,__,OPT_NIFTY_20260210_CE_1975000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,10.0,
2072817,1975000,PE,41172,NIFTY2621019750PE,__,OPT_NIFTY_20260210_PE_1975000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,11.0,
2008251,2095000,CE,42284,NIFTY2621020950CE,__,OPT_NIFTY_20260210_CE_2095000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,12.0,
2008252,2095000,PE,42285,NIFTY2621020950PE,__,OPT_NIFTY_20260210_PE_2095000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,13.0,
2008253,2100000,CE,42286,NIFTY2621021000CE,__,OPT_NIFTY_20260210_CE_2100000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,14.0,
2008254,2100000,PE,42287,NIFTY2621021000PE,__,OPT_NIFTY_20260210_PE_2100000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,15.0,
2008255,2105000,CE,42288,NIFTY2621021050CE,__,OPT_NIFTY_20260210_CE_2105000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,16.0,
2008256,2105000,PE,42293,NIFTY2621021050PE,__,OPT_NIFTY_20260210_PE_2105000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,17.0,
2008257,2110000,CE,42294,NIFTY2621021100CE,__,OPT_NIFTY_20260210_CE_2110000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,18.0,
2008258,2110000,PE,42295,NIFTY2621021100PE,__,OPT_NIFTY_20260210_PE_2110000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,19.0,
2008259,2115000,CE,42296,NIFTY2621021150CE,__,OPT_NIFTY_20260210_CE_2115000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,20.0,
2008260,2115000,PE,42297,NIFTY2621021150PE,__,OPT_NIFTY_20260210_PE_2115000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,21.0,
2008261,2120000,CE,42298,NIFTY2621021200CE,__,OPT_NIFTY_20260210_CE_2120000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,22.0,
2008262,2120000,PE,42299,NIFTY2621021200PE,__,OPT_NIFTY_20260210_PE_2120000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,23.0,
2008263,2125000,CE,42302,NIFTY2621021250CE,__,OPT_NIFTY_20260210_CE_2125000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,24.0,
2008264,2125000,PE,42303,NIFTY2621021250PE,__,OPT_NIFTY_20260210_PE_2125000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,25.0,
2008265,2130000,CE,42304,NIFTY2621021300CE,__,OPT_NIFTY_20260210_CE_2130000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,26.0,
2008266,2130000,PE,42305,NIFTY2621021300PE,__,OPT_NIFTY_20260210_PE_2130000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,27.0,
2008267,2135000,CE,42306,NIFTY2621021350CE,__,OPT_NIFTY_20260210_CE_2135000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,28.0,
2008268,2135000,PE,42307,NIFTY2621021350PE,__,OPT_NIFTY_20260210_PE_2135000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,29.0,
2008269,2140000,CE,42308,NIFTY2621021400CE,__,OPT_NIFTY_20260210_CE_2140000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,30.0,
2008270,2140000,PE,42309,NIFTY2621021400PE,__,OPT_NIFTY_20260210_PE_2140000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,31.0,
2008271,2145000,CE,42310,NIFTY2621021450CE,__,OPT_NIFTY_20260210_CE_2145000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,32.0,
2008272,2145000,PE,42311,NIFTY2621021450PE,__,OPT_NIFTY_20260210_PE_2145000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,33.0,
2008273,2150000,CE,42312,NIFTY2621021500CE,__,OPT_NIFTY_20260210_CE_2150000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,34.0,
2008274,2150000,PE,42315,NIFTY2621021500PE,__,OPT_NIFTY_20260210_PE_2150000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,35.0,
2008275,2155000,CE,42316,NIFTY2621021550CE,__,OPT_NIFTY_20260210_CE_2155000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,36.0,
2008276,2155000,PE,42317,NIFTY2621021550PE,__,OPT_NIFTY_20260210_PE_2155000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,37.0,
2008277,2160000,CE,42318,NIFTY2621021600CE,__,OPT_NIFTY_20260210_CE_2160000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,38.0,
2008278,2160000,PE,42319,NIFTY2621021600PE,__,OPT_NIFTY_20260210_PE_2160000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,39.0,
2008279,2165000,CE,42320,NIFTY2621021650CE,__,OPT_NIFTY_20260210_CE_2165000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,40.0,
2008280,2165000,PE,42321,NIFTY2621021650PE,__,OPT_NIFTY_20260210_PE_2165000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,41.0,
2008281,2170000,CE,42322,NIFTY2621021700CE,__,OPT_NIFTY_20260210_CE_2170000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,42.0,
2008282,2170000,PE,42323,NIFTY2621021700PE,__,OPT_NIFTY_20260210_PE_2170000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,43.0,
2008283,2175000,CE,42324,NIFTY2621021750CE,__,OPT_NIFTY_20260210_CE_2175000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,44.0,
2008284,2175000,PE,42327,NIFTY2621021750PE,__,OPT_NIFTY_20260210_PE_2175000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,45.0,
2008285,2180000,CE,42328,NIFTY2621021800CE,__,OPT_NIFTY_20260210_CE_2180000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,46.0,
2008286,2180000,PE,42331,NIFTY2621021800PE,__,OPT_NIFTY_20260210_PE_2180000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,47.0,
2008287,2185000,CE,42332,NIFTY2621021850CE,__,OPT_NIFTY_20260210_CE_2185000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,48.0,
2008288,2185000,PE,42333,NIFTY2621021850PE,__,OPT_NIFTY_20260210_PE_2185000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,49.0,
2008289,2190000,CE,42334,NIFTY2621021900CE,__,OPT_NIFTY_20260210_CE_2190000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,50.0,
2008290,2190000,PE,42335,NIFTY2621021900PE,__,OPT_NIFTY_20260210_PE_2190000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,51.0,
2008291,2195000,CE,42336,NIFTY2621021950CE,__,OPT_NIFTY_20260210_CE_2195000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,52.0,
2008292,2195000,PE,42337,NIFTY2621021950PE,__,OPT_NIFTY_20260210_PE_2195000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,53.0,
2008293,2200000,CE,42338,NIFTY2621022000CE,__,OPT_NIFTY_20260210_CE_2200000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,54.0,
2008294,2200000,PE,42339,NIFTY2621022000PE,__,OPT_NIFTY_20260210_PE_2200000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,55.0,
2008295,2205000,CE,42340,NIFTY2621022050CE,__,OPT_NIFTY_20260210_CE_2205000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,56.0,
2008296,2205000,PE,42341,NIFTY2621022050PE,__,OPT_NIFTY_20260210_PE_2205000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,57.0,
2008297,2210000,CE,42342,NIFTY2621022100CE,__,OPT_NIFTY_20260210_CE_2210000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,58.0,
2008298,2210000,PE,42343,NIFTY2621022100PE,__,OPT_NIFTY_20260210_PE_2210000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,59.0,
2008299,2215000,CE,42344,NIFTY2621022150CE,__,OPT_NIFTY_20260210_CE_2215000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,60.0,
2008300,2215000,PE,42345,NIFTY2621022150PE,__,OPT_NIFTY_20260210_PE_2215000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,61.0,
2008301,2220000,CE,42346,NIFTY2621022200CE,__,OPT_NIFTY_20260210_CE_2220000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,62.0,
2008302,2220000,PE,42347,NIFTY2621022200PE,__,OPT_NIFTY_20260210_PE_2220000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,63.0,
2008303,2225000,CE,42348,NIFTY2621022250CE,__,OPT_NIFTY_20260210_CE_2225000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,64.0,
2008304,2225000,PE,42349,NIFTY2621022250PE,__,OPT_NIFTY_20260210_PE_2225000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,65.0,
2008305,2230000,CE,42350,NIFTY2621022300CE,__,OPT_NIFTY_20260210_CE_2230000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,66.0,
2008306,2230000,PE,42351,NIFTY2621022300PE,__,OPT_NIFTY_20260210_PE_2230000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,67.0,
2008307,2235000,CE,42352,NIFTY2621022350CE,__,OPT_NIFTY_20260210_CE_2235000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,68.0,
2008308,2235000,PE,42353,NIFTY2621022350PE,__,OPT_NIFTY_20260210_PE_2235000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,69.0,
2008309,2240000,CE,42354,NIFTY2621022400CE,__,OPT_NIFTY_20260210_CE_2240000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,70.0,
2008310,2240000,PE,42355,NIFTY2621022400PE,__,OPT_NIFTY_20260210_PE_2240000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,71.0,
2008311,2245000,CE,42356,NIFTY2621022450CE,__,OPT_NIFTY_20260210_CE_2245000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,72.0,
2008312,2245000,PE,42357,NIFTY2621022450PE,__,OPT_NIFTY_20260210_PE_2245000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,73.0,
2008313,2250000,CE,42358,NIFTY2621022500CE,__,OPT_NIFTY_20260210_CE_2250000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,74.0,
2008314,2250000,PE,42359,NIFTY2621022500PE,__,OPT_NIFTY_20260210_PE_2250000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,75.0,
2008315,2255000,CE,42360,NIFTY2621022550CE,__,OPT_NIFTY_20260210_CE_2255000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,76.0,
2008316,2255000,PE,42361,NIFTY2621022550PE,__,OPT_NIFTY_20260210_PE_2255000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,77.0,
2008317,2260000,CE,42362,NIFTY2621022600CE,__,OPT_NIFTY_20260210_CE_2260000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,78.0,
2008318,2260000,PE,42363,NIFTY2621022600PE,__,OPT_NIFTY_20260210_PE_2260000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,79.0,
2008319,2265000,CE,42364,NIFTY2621022650CE,__,OPT_NIFTY_20260210_CE_2265000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,80.0,
2008320,2265000,PE,42365,NIFTY2621022650PE,__,OPT_NIFTY_20260210_PE_2265000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,81.0,
2008321,2270000,CE,42366,NIFTY2621022700CE,__,OPT_NIFTY_20260210_CE_2270000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,82.0,
2008322,2270000,PE,42367,NIFTY2621022700PE,__,OPT_NIFTY_20260210_PE_2270000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,83.0,
2008323,2275000,CE,42368,NIFTY2621022750CE,__,OPT_NIFTY_20260210_CE_2275000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,84.0,
2008324,2275000,PE,42373,NIFTY2621022750PE,__,OPT_NIFTY_20260210_PE_2275000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,85.0,
2008325,2280000,CE,42374,NIFTY2621022800CE,__,OPT_NIFTY_20260210_CE_2280000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,86.0,
2008326,2280000,PE,42377,NIFTY2621022800PE,__,OPT_NIFTY_20260210_PE_2280000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,87.0,
2008327,2285000,CE,42378,NIFTY2621022850CE,__,OPT_NIFTY_20260210_CE_2285000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,88.0,
2008328,2285000,PE,42379,NIFTY2621022850PE,__,OPT_NIFTY_20260210_PE_2285000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,89.0,
2008329,2290000,CE,42380,NIFTY2621022900CE,__,OPT_NIFTY_20260210_CE_2290000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,90.0,
2008330,2290000,PE,42381,NIFTY2621022900PE,__,OPT_NIFTY_20260210_PE_2290000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,91.0,
2008331,2295000,CE,42382,NIFTY2621022950CE,__,OPT_NIFTY_20260210_CE_2295000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,92.0,
2008332,2295000,PE,42383,NIFTY2621022950PE,__,OPT_NIFTY_20260210_PE_2295000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,93.0,
2008333,2300000,CE,42384,NIFTY2621023000CE,__,OPT_NIFTY_20260210_CE_2300000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,94.0,
2008334,2300000,PE,42387,NIFTY2621023000PE,__,OPT_NIFTY_20260210_PE_2300000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,95.0,
2008335,2305000,CE,42388,NIFTY2621023050CE,__,OPT_NIFTY_20260210_CE_2305000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,96.0,
2008336,2305000,PE,42389,NIFTY2621023050PE,__,OPT_NIFTY_20260210_PE_2305000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,97.0,
2008337,2310000,CE,42390,NIFTY2621023100CE,__,OPT_NIFTY_20260210_CE_2310000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,98.0,256430.0
2008338,2310000,PE,42391,NIFTY2621023100PE,__,OPT_NIFTY_20260210_PE_2310000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,99.0,150.0
2008339,2315000,CE,42392,NIFTY2621023150CE,__,OPT_NIFTY_20260210_CE_2315000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,100.0,232625.0
2008340,2315000,PE,42393,NIFTY2621023150PE,__,OPT_NIFTY_20260210_PE_2315000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,101.0,155.0
2008341,2320000,CE,42394,NIFTY2621023200CE,__,OPT_NIFTY_20260210_CE_2320000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,102.0,255669.0
2008342,2320000,PE,42395,NIFTY2621023200PE,__,OPT_NIFTY_20260210_PE_2320000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,103.0,165.0
2008343,2325000,CE,42396,NIFTY2621023250CE,__,OPT_NIFTY_20260210_CE_2325000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,104.0,253855.0
2008344,2325000,PE,42399,NIFTY2621023250PE,__,OPT_NIFTY_20260210_PE_2325000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,105.0,165.0
2008345,2330000,CE,42400,NIFTY2621023300CE,__,OPT_NIFTY_20260210_CE_2330000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,106.0,243155.0
2008346,2330000,PE,42401,NIFTY2621023300PE,__,OPT_NIFTY_20260210_PE_2330000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,107.0,165.0
2008347,2335000,CE,42402,NIFTY2621023350CE,__,OPT_NIFTY_20260210_CE_2335000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,108.0,237750.0
2008348,2335000,PE,42405,NIFTY2621023350PE,__,OPT_NIFTY_20260210_PE_2335000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,109.0,165.0
2008349,2340000,CE,42406,NIFTY2621023400CE,__,OPT_NIFTY_20260210_CE_2340000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,110.0,240140.0
2008350,2340000,PE,42407,NIFTY2621023400PE,__,OPT_NIFTY_20260210_PE_2340000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,111.0,175.0
2008351,2345000,CE,42408,NIFTY2621023450CE,__,OPT_NIFTY_20260210_CE_2345000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,112.0,230500.0
2008352,2345000,PE,42409,NIFTY2621023450PE,__,OPT_NIFTY_20260210_PE_2345000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,113.0,175.0
2008353,2350000,CE,42410,NIFTY2621023500CE,__,OPT_NIFTY_20260210_CE_2350000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,114.0,215250.0
2008354,2350000,PE,42411,NIFTY2621023500PE,__,OPT_NIFTY_20260210_PE_2350000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,115.0,175.0
2008355,2355000,CE,42412,NIFTY2621023550CE,__,OPT_NIFTY_20260210_CE_2355000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,116.0,221775.0
2008356,2355000,PE,42413,NIFTY2621023550PE,__,OPT_NIFTY_20260210_PE_2355000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,117.0,185.0
2008357,2360000,CE,42414,NIFTY2621023600CE,__,OPT_NIFTY_20260210_CE_2360000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,118.0,217150.0
2008358,2360000,PE,42415,NIFTY2621023600PE,__,OPT_NIFTY_20260210_PE_2360000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,119.0,190.0
2008359,2365000,CE,42416,NIFTY2621023650CE,__,OPT_NIFTY_20260210_CE_2365000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,120.0,210935.0
2008360,2365000,PE,42417,NIFTY2621023650PE,__,OPT_NIFTY_20260210_PE_2365000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,121.0,200.0
2008361,2370000,CE,42418,NIFTY2621023700CE,__,OPT_NIFTY_20260210_CE_2370000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,122.0,190865.0
2008362,2370000,PE,42419,NIFTY2621023700PE,__,OPT_NIFTY_20260210_PE_2370000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,123.0,204.0
2008363,2375000,CE,42420,NIFTY2621023750CE,__,OPT_NIFTY_20260210_CE_2375000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,124.0,189380.0
2008364,2375000,PE,42423,NIFTY2621023750PE,__,OPT_NIFTY_20260210_PE_2375000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,125.0,220.0
2008365,2380000,CE,42424,NIFTY2621023800CE,__,OPT_NIFTY_20260210_CE_2380000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,126.0,184300.0
2008366,2380000,PE,42429,NIFTY2621023800PE,__,OPT_NIFTY_20260210_PE_2380000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,127.0,215.0
2008367,2385000,CE,42430,NIFTY2621023850CE,__,OPT_NIFTY_20260210_CE_2385000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,128.0,190645.0
2008368,2385000,PE,42431,NIFTY2621023850PE,__,OPT_NIFTY_20260210_PE_2385000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,129.0,240.0
2008369,2390000,CE,42432,NIFTY2621023900CE,__,OPT_NIFTY_20260210_CE_2390000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,130.0,185250.0
2008370,2390000,PE,42433,NIFTY2621023900PE,__,OPT_NIFTY_20260210_PE_2390000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,131.0,245.0
2008371,2395000,CE,42434,NIFTY2621023950CE,__,OPT_NIFTY_20260210_CE_2395000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,132.0,182175.0
2008372,2395000,PE,42437,NIFTY2621023950PE,__,OPT_NIFTY_20260210_PE_2395000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,133.0,270.0
2008373,2400000,CE,42438,NIFTY2621024000CE,__,OPT_NIFTY_20260210_CE_2400000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,134.0,165535.0
2008374,2400000,PE,42439,NIFTY2621024000PE,__,OPT_NIFTY_20260210_PE_2400000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,135.0,295.0
2008375,2405000,CE,42442,NIFTY2621024050CE,__,OPT_NIFTY_20260210_CE_2405000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,136.0,170820.0
2008376,2405000,PE,42445,NIFTY2621024050PE,__,OPT_NIFTY_20260210_PE_2405000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,137.0,305.0
2008377,2410000,CE,42446,NIFTY2621024100CE,__,OPT_NIFTY_20260210_CE_2410000,65,NIFTY,20260210,NSE,OPT,N/A         ,INDEX_FO,5,2564280.0,1801,138.0,156620.0
